CaseId,Cloudy,Sprinkler,Rain,WetGrass
8860,True,False,True,True
8861,True,False,True,True
8862,False,False,False,False
8863,True,False,True,False
8864,True,False,False,False
8865,False,True,False,True
8866,False,False,False,False
8867,True,False,True,True
8868,True,False,False,False
8869,False,False,False,False
8870,False,True,False,False
8871,False,False,False,False
8872,False,True,False,True
8873,False,True,False,False
8874,True,True,True,True
8875,False,True,True,True
8876,False,False,False,False
8877,False,False,False,False
8878,True,False,True,True
8879,True,False,False,False
8880,False,False,False,False
8881,True,False,True,True
8882,True,True,True,True
8883,False,True,False,True
8884,True,False,False,False
8885,True,False,True,True
8886,False,True,True,True
8887,False,False,False,False
8888,True,True,True,True
8889,False,False,False,False
8890,True,False,True,True
8891,False,False,False,False
8892,False,True,False,True
8893,False,False,False,False
8894,False,False,False,False
8895,True,True,True,True
8896,False,False,False,False
8897,False,True,False,False
8898,False,False,False,False
8899,True,False,True,True
8900,False,False,False,False
8901,False,True,False,True
8902,True,False,True,True
8903,False,False,False,False
8904,False,True,False,True
8905,True,True,True,True
8906,False,False,False,False
8907,False,True,False,True
8908,True,False,True,True
8909,False,True,False,True
8910,False,False,False,False
8911,False,True,False,True
8912,True,False,False,False
8913,True,False,True,True
8914,True,False,True,True
8915,True,False,True,False
8916,False,False,False,False
8917,True,False,True,True
8918,True,False,True,True
8919,True,False,True,True
8920,False,False,False,False
8921,True,False,True,True
8922,True,False,True,True
8923,True,False,True,True
8924,True,False,True,True
8925,True,False,True,True
8926,False,True,False,True
8927,False,False,False,False
8928,False,True,False,True
8929,False,True,False,True
8930,False,True,False,True
8931,False,True,False,True
8932,False,True,False,True
8933,True,False,True,True
8934,True,False,False,False
8935,False,True,True,True
8936,False,True,False,True
8937,True,False,True,True
8938,False,True,False,True
8939,True,False,True,True
8940,False,False,False,False
8941,False,False,False,False
8942,False,False,False,False
8943,True,False,True,True
8944,False,False,False,False
8945,False,False,False,False
8946,False,True,False,False
8947,True,False,True,True
8948,True,False,True,True
8949,False,False,True,True
8950,True,False,True,True
8951,True,False,True,True
8952,True,False,True,True
8953,False,False,False,False
8954,False,False,False,False
8955,False,True,False,True
8956,False,False,True,True
8957,False,True,True,True
8958,False,True,False,True
8959,False,False,False,False
8960,False,False,False,False
8961,True,True,True,True
8962,True,False,True,False
8963,True,False,True,True
8964,True,False,False,False
8965,True,False,True,True
8966,False,False,False,False
8967,True,False,True,True
8968,False,False,True,True
8969,False,True,False,True
8970,False,False,False,False
8971,False,True,False,True
8972,False,False,True,True
8973,True,False,True,True
8974,True,False,True,True
8975,True,False,False,False
8976,True,False,True,True
8977,False,False,False,False
8978,False,True,False,True
8979,True,False,True,True
8980,True,False,True,True
8981,True,False,True,True
8982,True,False,True,True
8983,True,False,True,True
8984,False,False,False,False
8985,True,True,True,True
8986,True,False,False,False
8987,False,True,False,True
8988,False,True,True,True
8989,True,False,False,False
8990,True,False,True,True
8991,True,False,True,True
8992,True,False,True,True
8993,True,False,True,True
8994,True,False,True,True
8995,False,False,False,False
8996,False,True,False,True
8997,True,False,False,False
8998,False,True,True,True
8999,True,False,False,False
9000,False,False,False,False
9001,False,False,False,False
9002,True,True,True,True
9003,True,True,True,True
9004,True,False,True,True
9005,False,True,False,True
9006,False,True,False,False
9007,True,True,True,True
9008,True,False,True,True
9009,False,True,False,True
9010,True,False,False,False
9011,False,False,True,True
9012,True,False,True,True
9013,True,False,True,True
9014,False,False,False,False
9015,True,False,True,True
9016,True,False,True,True
9017,True,False,True,True
9018,True,False,True,True
9019,True,False,False,False
9020,True,True,False,True
9021,False,True,False,True
9022,False,True,False,False
9023,False,False,False,False
9024,False,False,True,True
9025,True,False,True,True
9026,True,False,True,False
9027,True,False,True,True
9028,False,False,False,False
9029,False,False,False,False
9030,False,False,True,True
9031,False,True,False,True
9032,False,True,False,True
9033,True,False,True,True
9034,True,False,True,True
9035,False,False,False,False
9036,False,False,True,True
9037,False,False,False,False
9038,False,True,True,True
9039,True,False,True,False
9040,False,False,False,False
9041,False,False,False,False
9042,False,False,False,False
9043,False,True,True,True
9044,True,False,False,False
9045,True,True,False,True
9046,False,False,False,False
9047,True,False,True,True
9048,True,False,True,True
9049,True,False,True,True
9050,False,True,True,True
9051,True,False,True,True
9052,False,True,True,True
9053,False,False,False,False
9054,False,False,False,False
9055,True,False,True,True
9056,False,False,False,False
9057,True,False,True,False
9058,True,False,True,True
9059,True,False,True,True
9060,False,True,False,True
9061,True,False,True,True
9062,True,False,True,True
9063,True,True,True,True
9064,False,False,False,False
9065,False,True,False,False
9066,False,True,True,True
9067,False,True,False,True
9068,False,False,True,False
9069,False,True,False,True
9070,True,False,True,True
9071,True,False,False,False
9072,True,False,True,True
9073,False,True,True,True
9074,False,True,False,True
9075,False,True,True,True
9076,False,True,False,True
9077,False,False,True,True
9078,True,False,True,True
9079,False,False,False,False
9080,True,False,True,False
9081,True,False,True,True
9082,False,True,False,True
9083,True,False,False,False
9084,False,True,False,True
9085,False,False,False,False
9086,True,True,True,True
9087,True,False,False,False
9088,True,True,True,True
9089,False,True,False,True
9090,False,True,False,True
9091,False,False,False,False
9092,False,True,False,True
9093,True,False,True,True
9094,False,False,False,False
9095,True,False,True,True
9096,False,True,False,True
9097,True,False,True,True
9098,False,True,False,True
9099,True,False,True,True
9100,False,False,True,True
9101,False,False,False,False
9102,False,False,False,False
9103,False,True,False,True
9104,True,False,False,False
9105,True,False,True,True
9106,False,False,True,True
9107,False,True,False,True
9108,False,True,False,True
9109,True,False,True,True
9110,True,False,True,True
9111,False,False,False,False
9112,True,False,True,True
9113,False,True,True,True
9114,True,False,True,False
9115,False,True,True,True
9116,True,False,True,True
9117,True,True,True,True
9118,False,True,False,True
9119,True,True,True,True
9120,True,False,False,False
9121,False,False,False,False
9122,True,False,False,False
9123,True,False,True,False
9124,False,False,True,True
9125,True,False,True,True
9126,False,False,False,False
9127,True,False,False,False
9128,True,False,True,True
9129,True,False,False,False
9130,False,False,False,False
9131,True,False,True,True
9132,False,False,False,False
9133,True,False,True,False
9134,False,False,True,True
9135,False,True,False,True
9136,False,False,False,False
9137,False,True,False,True
9138,False,True,False,True
9139,False,False,True,True
9140,False,False,False,False
9141,True,False,False,False
9142,True,False,True,True
9143,True,False,True,True
9144,True,False,True,True
9145,True,False,True,True
9146,True,False,True,True
9147,False,True,True,True
9148,True,False,True,False
9149,False,True,False,True
9150,False,True,True,True
9151,False,True,False,True
9152,True,True,True,True
9153,True,False,True,True
9154,True,False,True,True
9155,False,True,False,True
9156,False,True,True,True
9157,False,True,True,True
9158,True,False,True,True
9159,False,True,False,False
9160,False,False,False,False
9161,False,True,False,True
9162,True,False,True,True
9163,True,False,True,True
9164,False,True,False,True
9165,True,False,False,False
9166,False,True,False,True
9167,True,False,True,True
9168,True,False,True,True
9169,True,True,True,True
9170,False,True,False,False
9171,True,False,False,False
9172,True,False,True,True
9173,True,False,True,True
9174,False,False,False,False
9175,False,False,False,False
9176,True,False,True,False
9177,False,False,False,False
9178,False,True,False,True
9179,True,True,True,True
9180,True,True,True,True
9181,False,True,False,False
9182,True,False,True,True
9183,True,False,True,True
9184,True,False,True,True
9185,False,True,False,True
9186,False,True,False,True
9187,False,True,False,True
9188,True,False,True,True
9189,True,False,False,False
9190,True,True,True,True
9191,False,True,True,True
9192,False,True,False,True
9193,False,False,False,False
9194,True,False,False,False
9195,True,False,True,True
9196,True,False,False,False
9197,True,False,True,True
9198,True,True,True,True
9199,True,False,False,False
9200,True,False,False,False
9201,True,False,True,True
9202,False,True,False,True
9203,True,False,True,True
9204,False,True,False,True
9205,True,False,True,True
9206,False,False,False,False
9207,False,False,False,False
9208,True,False,True,True
9209,True,False,False,False
9210,False,True,False,False
9211,True,True,True,True
9212,False,True,True,True
9213,True,False,False,False
9214,True,False,True,True
9215,True,False,False,False
9216,False,False,False,False
9217,False,False,True,True
9218,True,False,True,True
9219,False,False,True,True
9220,True,False,True,True
9221,False,True,True,True
9222,True,False,True,True
9223,True,False,True,True
9224,True,False,True,True
9225,False,True,False,False
9226,False,True,True,True
9227,False,True,True,True
9228,False,True,False,True
9229,True,False,True,True
9230,False,False,False,False
9231,False,False,False,False
9232,True,False,True,True
9233,True,False,True,False
9234,True,False,True,True
9235,True,False,True,False
9236,False,False,True,True
9237,False,False,False,False
9238,False,True,False,True
9239,False,True,False,True
9240,True,True,True,True
9241,False,True,True,True
9242,False,False,False,False
9243,False,False,False,False
9244,False,True,False,True
9245,True,False,True,True
9246,False,True,False,True
9247,False,True,True,True
9248,True,False,True,True
9249,True,True,True,True
9250,False,True,False,False
9251,True,True,True,True
9252,True,False,True,True
9253,True,False,False,False
9254,False,True,True,True
9255,True,False,True,False
9256,False,True,False,True
9257,True,False,True,True
9258,True,False,True,True
9259,False,True,False,True
9260,True,False,True,True
9261,True,False,False,False
9262,True,False,False,False
9263,False,True,False,True
9264,False,True,False,False
9265,False,False,False,False
9266,True,True,True,True
9267,True,False,True,True
9268,False,True,False,True
9269,True,False,True,True
9270,True,False,True,False
9271,False,False,False,False
9272,True,False,True,True
9273,True,False,True,True
9274,True,False,True,True
9275,False,False,False,False
9276,True,False,True,True
9277,False,False,False,False
9278,False,False,False,False
9279,False,True,False,True
9280,True,False,True,True
9281,False,False,False,False
9282,True,False,True,True
9283,False,False,False,False
9284,False,True,False,True
9285,True,True,True,True
9286,True,True,True,True
9287,False,False,False,False
9288,False,True,False,True
9289,False,True,False,True
9290,False,False,False,False
9291,False,False,False,False
9292,False,False,False,False
9293,False,False,False,False
9294,False,True,False,False
9295,True,False,True,True
9296,False,True,False,True
9297,True,False,False,False
9298,True,False,False,False
9299,False,True,False,True
9300,True,False,True,True
9301,False,False,True,True
9302,False,False,True,True
9303,True,False,True,True
9304,False,False,False,False
9305,False,True,False,True
9306,True,False,True,False
9307,False,True,False,True
9308,True,False,True,True
9309,True,False,True,True
9310,True,False,True,True
9311,True,False,True,True
9312,True,False,False,False
9313,False,True,False,True
9314,False,False,False,False
9315,True,True,True,True
9316,False,True,False,True
9317,True,False,True,True
9318,True,False,True,True
9319,False,True,False,True
9320,False,True,False,False
9321,True,False,True,False
9322,False,False,False,False
9323,False,False,False,False
9324,True,False,True,False
9325,True,False,True,True
9326,False,False,True,True
9327,True,False,True,True
9328,False,False,False,False
9329,False,False,False,False
9330,True,False,True,True
9331,False,False,False,False
9332,False,False,False,False
9333,False,False,False,False
9334,False,False,False,False
9335,True,False,True,True
9336,True,False,True,True
9337,False,False,False,False
9338,False,True,False,True
9339,False,False,False,False
9340,False,False,False,False
9341,False,False,False,False
9342,True,False,True,True
9343,True,False,False,False
9344,False,False,False,False
9345,True,True,True,True
9346,True,False,True,True
9347,True,False,False,False
9348,True,False,False,False
9349,True,True,True,True
9350,True,False,True,True
9351,True,False,True,True
9352,False,False,True,True
9353,True,False,True,True
9354,True,True,True,True
9355,False,True,False,True
9356,False,False,False,False
9357,False,True,False,True
9358,True,False,False,False
9359,False,False,False,False
9360,True,False,False,False
9361,False,False,True,True
9362,False,True,True,True
9363,False,False,False,False
9364,False,True,False,True
9365,True,False,True,True
9366,True,False,True,True
9367,False,True,True,True
9368,False,True,False,True
9369,True,False,True,True
9370,False,True,False,True
9371,True,False,True,True
9372,True,False,True,True
9373,True,False,True,True
9374,False,False,False,False
9375,False,True,False,True
9376,True,False,True,True
9377,True,True,False,True
9378,False,True,False,True
9379,True,False,True,True
9380,False,False,False,False
9381,False,False,False,False
9382,True,False,False,False
9383,True,False,True,True
9384,False,True,False,True
9385,True,False,True,True
9386,False,False,False,False
9387,True,False,True,True
9388,True,False,True,True
9389,False,True,False,True
9390,True,False,True,True
9391,True,False,True,True
9392,True,False,True,True
9393,False,False,False,False
9394,True,False,True,False
9395,True,False,False,False
9396,True,False,True,True
9397,True,False,True,True
9398,False,True,True,True
9399,False,True,False,True
9400,False,True,False,True
9401,True,False,True,True
9402,True,False,True,True
9403,False,False,False,False
9404,True,False,True,True
9405,True,False,True,True
9406,False,False,True,False
9407,False,False,True,False
9408,True,True,True,True
9409,False,True,False,True
9410,False,True,True,True
9411,False,False,False,False
9412,True,False,True,False
9413,False,True,False,True
9414,False,True,False,True
9415,False,False,True,True
9416,True,False,True,True
9417,False,False,False,False
9418,False,True,False,True
9419,False,False,True,True
9420,False,True,False,True
9421,False,True,False,True
9422,False,True,False,True
9423,True,False,True,True
9424,True,True,True,True
9425,True,False,True,True
9426,False,False,True,True
9427,True,False,False,False
9428,False,False,False,False
9429,False,False,True,True
9430,True,False,True,True
9431,True,False,False,False
9432,False,True,False,True
9433,False,True,False,True
9434,True,False,True,True
9435,True,False,False,False
9436,True,False,True,True
9437,False,True,False,True
9438,False,False,False,False
9439,False,False,False,False
9440,True,False,True,True
9441,False,False,False,False
9442,True,False,False,False
9443,True,False,True,True
9444,True,False,False,False
9445,True,False,True,True
9446,False,True,True,True
9447,False,False,True,True
9448,False,True,True,True
9449,True,True,True,True
9450,True,False,True,True
9451,True,False,True,True
9452,False,False,False,False
9453,False,False,False,False
9454,True,False,False,False
9455,False,True,False,True
9456,False,True,False,True
9457,True,False,True,True
9458,False,True,False,True
9459,True,False,False,False
9460,False,True,False,True
9461,False,False,False,False
9462,True,False,True,True
9463,True,False,True,True
9464,True,False,False,False
9465,False,False,False,False
9466,False,False,False,False
9467,False,True,True,True
9468,True,True,True,True
9469,False,False,False,False
9470,False,True,False,True
9471,True,False,True,True
9472,False,False,False,False
9473,True,True,False,True
9474,False,True,False,True
9475,False,True,True,True
9476,True,True,True,False
9477,True,False,False,False
9478,False,False,True,True
9479,False,True,False,True
9480,True,False,True,True
9481,True,False,True,True
9482,True,False,True,True
9483,True,False,True,True
9484,True,False,True,True
9485,False,True,False,True
9486,False,False,False,False
9487,False,True,False,True
9488,False,False,False,False
9489,True,False,False,False
9490,True,False,False,False
9491,False,True,False,True
9492,True,False,True,True
9493,False,True,False,True
9494,True,False,True,True
9495,True,True,True,True
9496,True,False,True,True
9497,False,True,False,False
9498,False,True,True,True
9499,True,False,True,True
9500,False,True,False,True
9501,False,True,False,False
9502,False,False,False,False
9503,False,False,False,False
9504,True,False,True,True
9505,False,False,False,False
9506,False,False,False,False
9507,False,True,False,True
9508,True,True,True,True
9509,False,False,False,False
9510,True,False,True,True
9511,False,True,True,True
9512,False,False,False,False
9513,False,True,False,True
9514,False,True,False,True
9515,True,False,True,True
9516,False,False,False,False
9517,False,False,False,False
9518,False,False,True,True
9519,True,False,True,True
9520,False,True,True,True
9521,False,False,False,False
9522,True,True,True,True
9523,False,True,False,True
9524,False,False,False,False
9525,False,False,True,True
9526,True,True,True,True
9527,True,False,True,True
9528,True,False,True,False
9529,False,True,False,True
9530,True,False,True,True
9531,False,False,False,False
9532,False,False,False,False
9533,False,True,False,True
9534,True,False,True,True
9535,True,False,True,True
9536,False,False,False,False
9537,True,False,True,True
9538,False,False,False,False
9539,True,False,True,True
9540,True,False,False,False
9541,True,False,True,True
9542,True,False,False,False
9543,True,False,True,True
9544,False,True,False,True
9545,False,False,False,False
9546,True,False,False,False
9547,False,True,False,True
9548,False,True,False,True
9549,False,False,False,False
9550,True,False,False,False
9551,False,False,False,False
9552,False,True,False,False
9553,False,True,False,True
9554,False,False,False,False
9555,True,False,True,True
9556,True,True,True,True
9557,False,False,False,False
9558,False,False,False,False
9559,False,True,False,True
9560,True,False,True,True
9561,False,False,False,False
9562,True,False,True,True
9563,True,False,True,True
9564,True,False,True,True
9565,False,True,False,False
9566,False,False,False,False
9567,True,False,True,True
9568,True,False,False,False
9569,True,False,True,True
9570,True,False,False,False
9571,True,False,True,True
9572,True,False,True,True
9573,False,False,True,True
9574,False,True,False,False
9575,False,False,False,False
9576,False,True,True,True
9577,True,False,True,True
9578,False,True,False,True
9579,True,False,False,False
9580,True,False,True,True
9581,True,False,False,False
9582,True,False,True,True
9583,False,False,False,False
9584,False,False,False,False
9585,True,False,True,True
9586,True,False,False,False
9587,True,False,True,True
9588,True,False,True,True
9589,True,False,True,True
9590,True,False,True,True
9591,False,False,True,True
9592,True,False,True,True
9593,False,True,False,True
9594,False,True,False,True
9595,False,False,False,False
9596,False,True,False,True
9597,True,False,True,True
9598,True,False,True,True
9599,True,False,True,True
9600,False,True,False,True
9601,False,True,False,True
9602,False,True,False,True
9603,True,False,True,True
9604,True,True,True,True
9605,True,False,True,True
9606,False,False,False,False
9607,False,True,False,True
9608,False,True,False,True
9609,False,True,False,True
9610,False,True,False,True
9611,True,False,True,True
9612,True,False,True,True
9613,True,False,True,True
9614,False,True,False,True
9615,True,False,True,True
9616,True,False,True,True
9617,False,False,True,True
9618,True,False,False,False
9619,False,True,False,False
9620,False,True,False,True
9621,False,False,True,False
9622,False,False,False,False
9623,True,False,True,True
9624,False,True,False,True
9625,True,False,True,True
9626,False,True,True,True
9627,False,False,False,False
9628,True,False,True,True
9629,False,True,False,True
9630,True,False,True,True
9631,True,False,True,True
9632,False,True,True,True
9633,False,False,False,False
9634,True,False,True,True
9635,False,False,False,False
9636,False,True,False,True
9637,False,True,False,True
9638,False,True,False,True
9639,False,True,True,True
9640,False,False,False,False
9641,True,False,True,True
9642,True,False,True,True
9643,False,True,True,True
9644,True,True,True,True
9645,True,False,False,False
9646,False,False,False,False
9647,False,False,False,False
9648,True,False,False,False
9649,False,True,False,True
9650,False,True,True,True
9651,False,True,False,True
9652,True,False,True,True
9653,True,False,True,True
9654,False,False,False,False
9655,False,True,False,True
9656,False,False,False,False
9657,True,False,True,True
9658,True,False,True,True
9659,False,True,False,True
9660,True,False,True,True
9661,True,False,True,True
9662,True,False,True,True
9663,False,False,False,False
9664,False,False,True,True
9665,False,False,True,True
9666,False,True,False,True
9667,True,False,True,True
9668,True,False,True,True
9669,False,True,True,True
9670,False,True,False,False
9671,False,True,False,True
9672,True,False,True,True
9673,True,True,False,True
9674,False,False,True,True
9675,True,False,False,False
9676,False,False,True,True
9677,True,False,True,True
9678,False,True,False,True
9679,False,True,False,True
9680,False,True,False,False
9681,True,False,True,True
9682,True,False,True,True
9683,True,False,True,True
9684,True,False,True,True
9685,True,False,True,True
9686,False,False,False,False
9687,False,True,False,True
9688,False,True,False,True
9689,False,False,False,False
9690,False,False,False,False
9691,False,False,False,False
9692,True,False,False,False
9693,False,False,False,False
9694,False,True,False,False
9695,True,True,True,True
9696,False,True,False,True
9697,False,True,False,True
9698,False,True,False,True
9699,True,False,True,False
9700,False,False,False,False
9701,False,True,False,False
9702,False,True,False,True
9703,False,False,False,False
9704,True,False,True,True
9705,True,False,True,True
9706,True,False,True,True
9707,True,False,True,True
9708,True,False,True,True
9709,True,False,True,True
9710,False,True,False,True
9711,True,False,False,False
9712,True,True,False,True
9713,True,False,True,True
9714,False,False,False,False
9715,False,True,False,True
9716,True,False,False,False
9717,False,False,False,False
9718,False,False,False,False
9719,True,False,True,False
9720,True,False,True,True
9721,True,False,True,True
9722,False,True,False,True
9723,True,False,False,False
9724,False,True,False,True
9725,True,False,True,True
9726,False,False,False,False
9727,False,False,False,False
9728,False,False,False,False
9729,False,False,False,False
9730,True,False,True,True
9731,True,False,True,False
9732,False,True,True,True
9733,False,False,False,False
9734,False,True,False,False
9735,True,False,True,True
9736,True,True,True,True
9737,True,False,False,False
9738,True,False,True,True
9739,False,False,True,True
9740,True,False,False,False
9741,False,False,False,False
9742,False,True,True,True
9743,True,False,False,False
9744,True,False,True,True
9745,True,False,True,True
9746,True,False,True,True
9747,False,False,False,False
9748,False,False,False,False
9749,True,True,True,True
9750,True,False,False,False
9751,False,True,False,True
9752,True,False,True,False
9753,True,False,True,True
9754,False,True,False,True
9755,True,False,True,True
9756,False,True,False,True
9757,False,True,False,True
9758,True,False,False,False
9759,True,False,True,True
9760,True,False,True,True
9761,False,False,False,False
9762,False,True,True,True
9763,False,True,False,True
9764,True,False,True,True
9765,False,True,False,True
9766,False,True,False,True
9767,False,False,True,False
9768,False,False,True,True
9769,False,False,False,False
9770,False,True,False,True
9771,False,True,False,True
9772,True,False,True,True
9773,True,False,False,False
9774,False,False,False,False
9775,True,False,True,True
9776,False,True,False,True
9777,True,False,True,True
9778,True,False,False,False
9779,False,True,False,True
9780,False,True,False,True
9781,False,False,False,False
9782,False,False,False,False
9783,False,False,False,False
9784,True,False,True,True
9785,False,True,True,True
9786,True,False,False,False
9787,False,True,False,True
9788,False,True,False,True
9789,False,False,True,True
9790,False,True,False,True
9791,False,True,False,True
9792,True,False,True,True
9793,False,False,False,False
9794,True,False,False,False
9795,False,True,False,True
9796,False,True,False,True
9797,False,True,False,True
9798,False,True,False,True
9799,False,False,False,False
9800,False,True,False,True
9801,True,False,True,False
9802,False,False,False,False
9803,False,False,False,False
9804,False,True,False,True
9805,True,False,True,True
9806,True,False,False,False
9807,False,True,False,True
9808,True,False,True,True
9809,False,True,False,True
9810,False,True,True,True
9811,False,True,False,True
9812,False,True,False,True
9813,True,False,True,True
9814,False,False,True,True
9815,False,False,True,True
9816,True,False,True,True
9817,True,False,False,False
9818,False,False,False,False
9819,False,False,False,False
9820,False,True,False,True
9821,True,False,True,True
9822,True,False,False,False
9823,False,False,False,False
9824,True,False,True,True
9825,True,False,True,True
9826,False,True,True,True
9827,False,False,False,False
9828,True,False,True,True
9829,False,False,False,False
9830,False,False,True,True
9831,False,False,False,False
9832,False,False,False,False
9833,False,True,False,True
9834,False,False,False,False
9835,False,False,False,False
9836,False,False,False,False
9837,True,True,True,True
9838,True,False,True,True
9839,False,False,False,False
9840,True,False,True,True
9841,True,False,True,True
9842,False,True,False,False
9843,False,True,False,True
9844,False,False,False,False
9845,False,True,False,False
9846,False,True,False,True
9847,True,False,True,True
9848,False,True,False,True
9849,True,False,True,True
9850,False,True,False,True
9851,False,False,False,False
9852,False,False,False,False
9853,True,False,False,False
9854,False,False,False,False
9855,True,False,True,False
9856,True,False,True,True
9857,True,True,True,True
9858,False,True,False,True
9859,True,False,True,True
9860,True,False,False,False
9861,False,True,False,True
9862,True,False,True,True
9863,True,False,True,True
9864,False,True,True,True
9865,True,False,True,True
9866,False,False,False,False
9867,True,False,True,False
9868,True,False,True,True
9869,False,False,True,True
9870,True,False,True,True
9871,True,False,True,True
9872,False,True,False,True
9873,False,True,False,True
9874,False,True,True,True
9875,True,False,True,True
9876,False,False,True,True
9877,False,False,False,False
9878,False,False,True,True
9879,True,False,True,True
9880,True,False,False,False
9881,True,False,True,True
9882,True,False,True,True
9883,False,False,False,False
9884,True,False,False,False
9885,True,False,True,True
9886,True,False,True,True
9887,True,False,True,True
9888,False,True,False,True
9889,False,True,False,True
9890,False,True,False,True
9891,False,True,False,True
9892,True,False,True,True
9893,False,False,False,False
9894,False,True,False,True
9895,False,False,True,True
9896,False,False,False,False
9897,True,True,True,True
9898,False,True,False,True
9899,True,False,True,True
9900,True,False,False,False
9901,False,False,True,True
9902,False,True,False,True
9903,False,True,True,True
9904,False,True,False,True
9905,False,True,False,True
9906,True,True,False,False
9907,False,False,False,False
9908,False,True,False,True
9909,True,False,True,True
9910,False,True,False,True
9911,True,False,True,True
9912,True,False,True,True
9913,False,True,False,False
9914,True,False,True,True
9915,True,False,True,True
9916,True,False,True,True
9917,True,False,True,True
9918,True,True,True,True
9919,False,False,False,False
9920,True,False,False,False
9921,True,False,True,True
9922,True,False,True,True
9923,False,False,False,False
9924,False,False,False,False
9925,False,True,False,True
9926,True,False,True,True
9927,False,False,True,True
9928,False,True,False,True
9929,True,False,True,True
9930,True,False,True,False
9931,True,False,True,True
9932,True,False,True,True
9933,True,False,False,False
9934,False,True,True,True
9935,True,False,True,True
9936,True,False,False,False
9937,True,False,True,True
9938,True,True,True,True
9939,False,False,False,False
9940,False,True,False,True
9941,False,True,False,True
9942,True,False,True,False
9943,False,True,False,True
9944,True,False,False,False
9945,True,False,True,True
9946,True,False,False,False
9947,True,False,True,False
9948,True,False,True,False
9949,False,False,False,False
9950,False,False,True,True
9951,False,True,False,True
9952,False,False,False,False
9953,False,False,False,False
9954,True,False,False,False
9955,True,False,True,True
9956,True,False,False,False
9957,False,False,False,False
9958,False,False,False,False
9959,True,False,False,False
9960,False,False,False,False
9961,False,True,True,True
9962,False,True,False,True
9963,False,False,False,False
9964,False,True,False,True
9965,True,False,True,False
9966,False,True,False,True
9967,True,False,False,False
9968,False,False,True,True
9969,False,False,False,False
9970,True,False,False,False
9971,False,True,False,True
9972,True,False,True,True
9973,True,False,False,False
9974,True,False,True,True
9975,False,False,True,True
9976,False,False,False,False
9977,False,True,False,False
9978,True,False,False,False
9979,False,True,True,True
9980,False,False,False,False
9981,False,False,False,False
9982,False,True,False,True
9983,True,False,True,True
9984,False,True,False,False
9985,False,True,False,True
9986,False,True,False,True
9987,True,False,True,True
9988,True,False,True,True
9989,True,False,False,False
9990,True,False,True,True
9991,False,False,False,False
9992,True,False,True,True
9993,True,False,True,True
9994,True,False,False,False
9995,True,False,True,True
9996,False,False,False,False
9997,False,False,False,False
9998,True,True,False,True
9999,True,False,False,False
10000,False,False,True,True
10001,True,False,True,True
10002,True,False,False,False
10003,False,True,False,True
10004,False,False,False,False
10005,True,False,True,True
10006,True,False,True,True
10007,True,False,True,True
10008,True,False,True,True
10009,True,False,True,True
10010,False,True,True,True
10011,False,False,False,False
10012,False,True,False,True
10013,True,False,True,True
10014,True,False,True,True
10015,False,True,True,True
10016,True,False,True,True
10017,True,False,True,False
10018,True,False,True,True
10019,True,False,False,False
10020,True,False,False,False
10021,True,False,True,True
10022,False,False,False,False
10023,True,False,True,True
10024,True,False,True,True
10025,True,False,False,False
10026,False,True,False,True
10027,False,True,True,True
10028,True,False,False,False
10029,False,False,False,False
10030,False,False,False,False
10031,False,True,False,True
10032,False,False,False,False
10033,True,False,False,False
10034,False,True,False,True
10035,True,False,True,True
10036,False,True,False,True
10037,True,False,False,False
10038,True,False,True,True
10039,True,False,True,True
10040,False,False,False,False
10041,False,False,True,True
10042,True,False,True,True
10043,True,False,True,True
10044,False,False,False,False
10045,False,True,False,True
10046,False,True,True,True
10047,False,True,False,True
10048,False,False,True,True
10049,True,False,True,True
10050,True,False,True,True
10051,False,True,True,True
10052,True,False,True,True
10053,False,False,False,False
10054,True,False,True,True
10055,True,False,False,False
10056,False,False,False,False
10057,True,True,True,True
10058,True,False,True,False
10059,False,True,False,True
10060,True,False,True,True
10061,True,False,True,False
10062,True,False,True,True
10063,False,True,False,True
10064,False,True,False,True
10065,False,False,False,False
10066,False,False,False,False
10067,False,False,False,False
10068,False,True,False,True
10069,False,False,True,True
10070,False,False,True,True
10071,False,False,False,False
10072,False,False,True,True
10073,False,False,False,False
10074,False,True,False,True
10075,True,False,True,True
10076,False,True,False,True
10077,False,False,False,False
10078,True,False,True,True
10079,False,False,True,True
10080,True,False,True,True
10081,False,True,False,True
10082,True,False,True,True
10083,True,False,True,True
10084,True,False,True,True
10085,False,False,False,False
10086,True,False,True,False
10087,False,False,False,False
10088,False,True,False,True
10089,True,False,True,True
10090,False,False,True,True
10091,True,False,True,True
10092,False,True,False,True
10093,True,False,True,True
10094,True,False,True,True
10095,True,False,True,True
10096,False,False,False,False
10097,False,True,False,False
10098,True,False,True,True
10099,False,False,True,True
10100,False,True,True,True
10101,True,False,True,True
10102,False,True,False,True
10103,True,False,False,False
10104,True,False,True,True
10105,True,False,True,True
10106,False,False,False,False
10107,True,False,True,True
10108,True,False,True,True
10109,True,False,False,False
10110,True,False,True,True
10111,True,False,True,True
10112,False,False,False,False
10113,True,False,True,True
10114,True,False,True,True
10115,True,False,True,True
10116,True,False,True,True
10117,True,False,True,True
10118,True,False,True,True
10119,False,False,False,False
10120,True,False,False,False
10121,True,False,True,True
10122,True,False,True,True
10123,False,True,False,True
10124,False,False,False,False
10125,True,False,True,True
10126,False,False,True,True
10127,True,False,True,True
10128,True,False,True,False
10129,False,False,False,False
